stage,class,filename,rock_type,mineral
train,igneous,185Carbonatite.png,igneous,carbonatite
train,igneous,124Carbonatite.png,igneous,carbonatite
train,igneous,131Carbonatite.png,igneous,carbonatite
train,igneous,54Carbonatite.png,igneous,carbonatite
train,igneous,178Carbonatite.png,igneous,carbonatite
train,igneous,89Carbonatite.png,igneous,carbonatite
train,igneous,Carbonatite33.png,igneous,carbonatite
train,igneous,201Carbonatite.png,igneous,carbonatite
train,igneous,146Carbonatite.png,igneous,carbonatite
train,igneous,8Carbonatite.png,igneous,carbonatite
train,igneous,9Carbonatite.png,igneous,carbonatite
train,igneous,Carbonatite41.png,igneous,carbonatite
train,igneous,240Carbonatite.png,igneous,carbonatite
train,igneous,Carbonatite6.png,igneous,carbonatite
train,igneous,31Carbonatite.png,igneous,carbonatite
train,igneous,35Carbonatite.png,igneous,carbonatite
train,igneous,105Carbonatite.png,igneous,carbonatite
train,igneous,157Carbonatite.png,igneous,carbonatite
train,igneous,24Carbonatite.png,igneous,carbonatite
train,igneous,49Carbonatite.png,igneous,carbonatite
train,igneous,78Carbonatite.png,igneous,carbonatite
train,igneous,130Carbonatite.png,igneous,carbonatite
train,igneous,120Carbonatite.png,igneous,carbonatite
train,igneous,129Carbonatite.png,igneous,carbonatite
train,igneous,82Carbonatite.png,igneous,carbonatite
train,igneous,Carbonatite22.png,igneous,carbonatite
train,igneous,198Carbonatite.png,igneous,carbonatite
train,igneous,Carbonatite35.png,igneous,carbonatite
train,igneous,Carbonatite26.png,igneous,carbonatite
train,igneous,46Carbonatite.png,igneous,carbonatite
train,igneous,171Carbonatite.png,igneous,carbonatite
train,igneous,200Carbonatite.png,igneous,carbonatite
train,igneous,91Carbonatite.png,igneous,carbonatite
train,igneous,236Carbonatite.png,igneous,carbonatite
train,igneous,121Carbonatite.png,igneous,carbonatite
train,igneous,52Carbonatite.png,igneous,carbonatite
train,igneous,55Carbonatite.png,igneous,carbonatite
train,igneous,60Carbonatite.png,igneous,carbonatite
train,igneous,Carbonatite13.png,igneous,carbonatite
train,igneous,72Carbonatite.png,igneous,carbonatite
train,igneous,Carbonatite39.png,igneous,carbonatite
train,igneous,144Carbonatite.png,igneous,carbonatite
train,igneous,37Carbonatite.png,igneous,carbonatite
train,igneous,5Carbonatite.png,igneous,carbonatite
train,igneous,Gabbro33.png,igneous,gabbro
train,igneous,18Gabbro.png,igneous,gabbro
train,igneous,60Gabbro.png,igneous,gabbro
train,igneous,135Gabbro.png,igneous,gabbro
train,igneous,155Gabbro.png,igneous,gabbro
train,igneous,49Gabbro.png,igneous,gabbro
train,igneous,Gabbro3.png,igneous,gabbro
train,igneous,120Gabbro.png,igneous,gabbro
train,igneous,268Gabbro.png,igneous,gabbro
train,igneous,7Gabbro.png,igneous,gabbro
train,igneous,132Gabbro.png,igneous,gabbro
train,igneous,176Gabbro.png,igneous,gabbro
train,igneous,124Gabbro.png,igneous,gabbro
train,igneous,205Gabbro.png,igneous,gabbro
train,igneous,195Gabbro.png,igneous,gabbro
train,igneous,44Gabbro.png,igneous,gabbro
train,igneous,93Gabbro.png,igneous,gabbro
train,igneous,206Gabbro.png,igneous,gabbro
train,igneous,210Gabbro.png,igneous,gabbro
train,igneous,236Gabbro.png,igneous,gabbro
train,igneous,6Gabbro.png,igneous,gabbro
train,igneous,245Gabbro.png,igneous,gabbro
train,igneous,160Gabbro.png,igneous,gabbro
train,igneous,166Gabbro.png,igneous,gabbro
train,igneous,127Gabbro.png,igneous,gabbro
train,igneous,63Gabbro.png,igneous,gabbro
train,igneous,19Gabbro.png,igneous,gabbro
train,igneous,170Gabbro.png,igneous,gabbro
train,igneous,188Gabbro.png,igneous,gabbro
train,igneous,90Gabbro.png,igneous,gabbro
train,igneous,130Gabbro.png,igneous,gabbro
train,igneous,69Gabbro.png,igneous,gabbro
train,igneous,34Gabbro.png,igneous,gabbro
train,igneous,108Gabbro.png,igneous,gabbro
train,igneous,154Gabbro.png,igneous,gabbro
train,igneous,252Gabbro.png,igneous,gabbro
train,igneous,Gabbro25.png,igneous,gabbro
train,igneous,259Gabbro.png,igneous,gabbro
train,igneous,148Gabbro.png,igneous,gabbro
train,igneous,50Gabbro.png,igneous,gabbro
train,igneous,163Gabbro.png,igneous,gabbro
train,igneous,267Gabbro.png,igneous,gabbro
train,igneous,111Gabbro.png,igneous,gabbro
train,igneous,153Gabbro.png,igneous,gabbro
train,igneous,Gabbro13.png,igneous,gabbro
train,igneous,175Gabbro.png,igneous,gabbro
train,igneous,Gabbro26.png,igneous,gabbro
train,igneous,77Gabbro.png,igneous,gabbro
train,igneous,107Gabbro.png,igneous,gabbro
train,igneous,173Gabbro.png,igneous,gabbro
train,igneous,218Gabbro.png,igneous,gabbro
train,igneous,227Gabbro.png,igneous,gabbro
train,igneous,110Gabbro.png,igneous,gabbro
train,igneous,12Gabbro.png,igneous,gabbro
train,igneous,28Gabbro.png,igneous,gabbro
train,igneous,251Gabbro.png,igneous,gabbro
train,igneous,221Gabbro.png,igneous,gabbro
train,igneous,237Gabbro.png,igneous,gabbro
train,igneous,239Gabbro.png,igneous,gabbro
train,igneous,59Gabbro.png,igneous,gabbro
train,igneous,235Gabbro.png,igneous,gabbro
train,igneous,52Gabbro.png,igneous,gabbro
train,igneous,117Gabbro.png,igneous,gabbro
train,igneous,134Gabbro.png,igneous,gabbro
train,igneous,Gabbro30.png,igneous,gabbro
train,igneous,Gabbro8.png,igneous,gabbro
train,igneous,165Gabbro.png,igneous,gabbro
train,igneous,230Gabbro.png,igneous,gabbro
train,igneous,89Gabbro.png,igneous,gabbro
train,igneous,106Gabbro.png,igneous,gabbro
train,igneous,Gabbro29.png,igneous,gabbro
train,igneous,38Gabbro.png,igneous,gabbro
train,igneous,174Gabbro.png,igneous,gabbro
train,igneous,36Gabbro.png,igneous,gabbro
train,igneous,Gabbro31.png,igneous,gabbro
train,igneous,Gabbro21.png,igneous,gabbro
train,igneous,9Gabbro.png,igneous,gabbro
train,igneous,209Gabbro.png,igneous,gabbro
train,igneous,225Gabbro.png,igneous,gabbro
train,igneous,94Gabbro.png,igneous,gabbro
train,igneous,145Gabbro.png,igneous,gabbro
train,igneous,Gabbro24.png,igneous,gabbro
train,igneous,147Gabbro.png,igneous,gabbro
train,igneous,138Gabbro.png,igneous,gabbro
train,igneous,115Gabbro.png,igneous,gabbro
train,igneous,Gabbro10.png,igneous,gabbro
train,igneous,164Gabbro.png,igneous,gabbro
train,igneous,4Gabbro.png,igneous,gabbro
train,igneous,190Gabbro.png,igneous,gabbro
train,igneous,114Gabbro.png,igneous,gabbro
train,igneous,72Gabbro.png,igneous,gabbro
train,igneous,186Gabbro.png,igneous,gabbro
train,igneous,88Gabbro.png,igneous,gabbro
train,igneous,197Gabbro.png,igneous,gabbro
train,igneous,178Gabbro.png,igneous,gabbro
train,igneous,228Gabbro.png,igneous,gabbro
train,igneous,Gabbro28.png,igneous,gabbro
train,igneous,85Gabbro.png,igneous,gabbro
train,igneous,201Gabbro.png,igneous,gabbro
train,igneous,149Gabbro.png,igneous,gabbro
train,igneous,22Gabbro.png,igneous,gabbro
train,igneous,203Gabbro.png,igneous,gabbro
train,igneous,105Gabbro.png,igneous,gabbro
train,igneous,133Gabbro.png,igneous,gabbro
train,igneous,Gabbro4.png,igneous,gabbro
train,igneous,Gabbro0.png,igneous,gabbro
train,igneous,255Gabbro.png,igneous,gabbro
train,igneous,84Gabbro.png,igneous,gabbro
train,igneous,202Gabbro.png,igneous,gabbro
train,igneous,40Gabbro.png,igneous,gabbro
train,igneous,253Gabbro.png,igneous,gabbro
train,igneous,217Gabbro.png,igneous,gabbro
train,igneous,141Gabbro.png,igneous,gabbro
train,igneous,116Gabbro.png,igneous,gabbro
train,igneous,119Gabbro.png,igneous,gabbro
train,igneous,249Gabbro.png,igneous,gabbro
train,igneous,198Gabbro.png,igneous,gabbro
train,igneous,43Gabbro.png,igneous,gabbro
train,igneous,151Gabbro.png,igneous,gabbro
train,igneous,57Gabbro.png,igneous,gabbro
train,igneous,Gabbro19.png,igneous,gabbro
train,igneous,Gabbro1.png,igneous,gabbro
train,igneous,162Gabbro.png,igneous,gabbro
train,igneous,86Gabbro.png,igneous,gabbro
train,igneous,42Gabbro.png,igneous,gabbro
train,igneous,55Gabbro.png,igneous,gabbro
train,igneous,91Gabbro.png,igneous,gabbro
train,igneous,240Gabbro.png,igneous,gabbro
train,igneous,269Gabbro.png,igneous,gabbro
train,igneous,192Gabbro.png,igneous,gabbro
train,igneous,20Gabbro.png,igneous,gabbro
train,igneous,37Gabbro.png,igneous,gabbro
train,igneous,Gabbro20.png,igneous,gabbro
train,igneous,264Gabbro.png,igneous,gabbro
train,igneous,238Gabbro.png,igneous,gabbro
train,igneous,256Gabbro.png,igneous,gabbro
train,igneous,Gabbro11.png,igneous,gabbro
train,igneous,196Gabbro.png,igneous,gabbro
train,igneous,136Gabbro.png,igneous,gabbro
train,igneous,250Gabbro.png,igneous,gabbro
train,igneous,47Gabbro.png,igneous,gabbro
train,igneous,82Gabbro.png,igneous,gabbro
train,igneous,Gabbro5.png,igneous,gabbro
train,igneous,214Gabbro.png,igneous,gabbro
train,igneous,200Gabbro.png,igneous,gabbro
train,igneous,123Gabbro.png,igneous,gabbro
train,igneous,75Gabbro.png,igneous,gabbro
train,igneous,23Gabbro.png,igneous,gabbro
train,igneous,193Gabbro.png,igneous,gabbro
train,igneous,143Gabbro.png,igneous,gabbro
train,igneous,181Gabbro.png,igneous,gabbro
train,igneous,Gabbro9.png,igneous,gabbro
train,igneous,Gabbro17.png,igneous,gabbro
train,igneous,98Gabbro.png,igneous,gabbro
train,igneous,261Gabbro.png,igneous,gabbro
train,igneous,177Gabbro.png,igneous,gabbro
train,igneous,Gabbro22.png,igneous,gabbro
train,igneous,5Gabbro.png,igneous,gabbro
train,igneous,56Gabbro.png,igneous,gabbro
train,igneous,183Gabbro.png,igneous,gabbro
train,igneous,83Gabbro.png,igneous,gabbro
train,igneous,213Gabbro.png,igneous,gabbro
train,igneous,244Gabbro.png,igneous,gabbro
train,igneous,208Gabbro.png,igneous,gabbro
train,igneous,109Gabbro.png,igneous,gabbro
train,igneous,32Gabbro.png,igneous,gabbro
train,igneous,24Gabbro.png,igneous,gabbro
train,igneous,171Gabbro.png,igneous,gabbro
train,igneous,150Gabbro.png,igneous,gabbro
train,igneous,191Gabbro.png,igneous,gabbro
train,igneous,232Gabbro.png,igneous,gabbro
train,igneous,247Gabbro.png,igneous,gabbro
train,igneous,100Gabbro.png,igneous,gabbro
train,igneous,14Gabbro.png,igneous,gabbro
train,igneous,161Gabbro.png,igneous,gabbro
train,igneous,169Gabbro.png,igneous,gabbro
train,igneous,212Gabbro.png,igneous,gabbro
train,igneous,16Gabbro.png,igneous,gabbro
train,igneous,168Gabbro.png,igneous,gabbro
train,igneous,128Gabbro.png,igneous,gabbro
train,igneous,Gabbro6.png,igneous,gabbro
train,igneous,158Gabbro.png,igneous,gabbro
train,igneous,66Gabbro.png,igneous,gabbro
train,igneous,179Gabbro.png,igneous,gabbro
train,igneous,126Gabbro.png,igneous,gabbro
train,igneous,187Gabbro.png,igneous,gabbro
train,igneous,41Gabbro.png,igneous,gabbro
train,igneous,189Gabbro.png,igneous,gabbro
train,igneous,87Gabbro.png,igneous,gabbro
train,igneous,54Gabbro.png,igneous,gabbro
train,igneous,112Gabbro.png,igneous,gabbro
train,igneous,182Gabbro.png,igneous,gabbro
train,igneous,68Gabbro.png,igneous,gabbro
train,igneous,70Gabbro.png,igneous,gabbro
train,igneous,Gabbro12.png,igneous,gabbro
train,igneous,8Gabbro.png,igneous,gabbro
train,igneous,95Gabbro.png,igneous,gabbro
train,igneous,152Gabbro.png,igneous,gabbro
train,igneous,222Gabbro.png,igneous,gabbro
train,igneous,35Gabbro.png,igneous,gabbro
train,igneous,257Gabbro.png,igneous,gabbro
train,igneous,13Gabbro.png,igneous,gabbro
train,igneous,204Gabbro.png,igneous,gabbro
train,igneous,45Gabbro.png,igneous,gabbro
train,igneous,10Gabbro.png,igneous,gabbro
train,igneous,241Gabbro.png,igneous,gabbro
train,igneous,67Gabbro.png,igneous,gabbro
train,igneous,223Gabbro.png,igneous,gabbro
train,igneous,254Gabbro.png,igneous,gabbro
train,igneous,Gabbro16.png,igneous,gabbro
train,igneous,157Gabbro.png,igneous,gabbro
train,igneous,180Gabbro.png,igneous,gabbro
train,igneous,31Gabbro.png,igneous,gabbro
train,igneous,64Gabbro.png,igneous,gabbro
train,igneous,263Gabbro.png,igneous,gabbro
train,igneous,79Gabbro.png,igneous,gabbro
train,igneous,266Gabbro.png,igneous,gabbro
train,igneous,101Gabbro.png,igneous,gabbro
train,igneous,81Gabbro.png,igneous,gabbro
train,igneous,51Gabbro.png,igneous,gabbro
train,igneous,144Gabbro.png,igneous,gabbro
train,igneous,243Gabbro.png,igneous,gabbro
train,igneous,103Gabbro.png,igneous,gabbro
train,igneous,194Gabbro.png,igneous,gabbro
train,igneous,129Gabbro.png,igneous,gabbro
train,igneous,Komatiite3.png,igneous,komatiite
train,igneous,124Komatiite.png,igneous,komatiite
train,igneous,192Komatiite.png,igneous,komatiite
train,igneous,7Komatiite.png,igneous,komatiite
train,igneous,37Komatiite.png,igneous,komatiite
train,igneous,202Komatiite.png,igneous,komatiite
train,igneous,Komatiite43.png,igneous,komatiite
train,igneous,244Komatiite.png,igneous,komatiite
train,igneous,176Komatiite.png,igneous,komatiite
train,igneous,49Komatiite.png,igneous,komatiite
train,igneous,166Komatiite.png,igneous,komatiite
train,igneous,Komatiite32.png,igneous,komatiite
train,igneous,194Komatiite.png,igneous,komatiite
train,igneous,18Komatiite.png,igneous,komatiite
train,igneous,198Komatiite.png,igneous,komatiite
train,igneous,116Komatiite.png,igneous,komatiite
train,igneous,Komatiite40.png,igneous,komatiite
train,igneous,122Komatiite.png,igneous,komatiite
train,igneous,182Komatiite.png,igneous,komatiite
train,igneous,Komatiite28.png,igneous,komatiite
train,igneous,57Komatiite.png,igneous,komatiite
train,igneous,42Komatiite.png,igneous,komatiite
train,igneous,169Komatiite.png,igneous,komatiite
train,igneous,Komatiite53.png,igneous,komatiite
train,igneous,175Komatiite.png,igneous,komatiite
train,igneous,Komatiite22.png,igneous,komatiite
train,igneous,Komatiite5.png,igneous,komatiite
train,igneous,222Komatiite.png,igneous,komatiite
train,igneous,76Komatiite.png,igneous,komatiite
train,igneous,Komatiite33.png,igneous,komatiite
train,igneous,84Komatiite.png,igneous,komatiite
train,igneous,217Komatiite.png,igneous,komatiite
train,igneous,108Komatiite.png,igneous,komatiite
train,igneous,Komatiite31.png,igneous,komatiite
train,igneous,243Komatiite.png,igneous,komatiite
train,igneous,163Komatiite.png,igneous,komatiite
train,igneous,Komatiite8.png,igneous,komatiite
train,igneous,Komatiite11.png,igneous,komatiite
train,igneous,31Komatiite.png,igneous,komatiite
train,igneous,109Komatiite.png,igneous,komatiite
train,igneous,104Komatiite.png,igneous,komatiite
train,igneous,158Komatiite.png,igneous,komatiite
train,igneous,140Komatiite.png,igneous,komatiite
train,igneous,91Komatiite.png,igneous,komatiite
train,igneous,Komatiite19.png,igneous,komatiite
train,igneous,97Komatiite.png,igneous,komatiite
train,igneous,Komatiite14.png,igneous,komatiite
train,igneous,224Komatiite.png,igneous,komatiite
train,igneous,81Komatiite.png,igneous,komatiite
train,igneous,177Komatiite.png,igneous,komatiite
train,igneous,Komatiite20.png,igneous,komatiite
train,igneous,149Komatiite.png,igneous,komatiite
train,igneous,167Komatiite.png,igneous,komatiite
train,igneous,139Komatiite.png,igneous,komatiite
train,igneous,112Komatiite.png,igneous,komatiite
train,igneous,161Komatiite.png,igneous,komatiite
train,igneous,25Komatiite.png,igneous,komatiite
train,igneous,19Komatiite.png,igneous,komatiite
train,igneous,23Komatiite.png,igneous,komatiite
train,igneous,170Komatiite.png,igneous,komatiite
train,igneous,9Komatiite.png,igneous,komatiite
train,igneous,93Komatiite.png,igneous,komatiite
train,igneous,Komatiite48.png,igneous,komatiite
train,igneous,165Komatiite.png,igneous,komatiite
train,igneous,Komatiite4.png,igneous,komatiite
train,igneous,210Komatiite.png,igneous,komatiite
train,igneous,Komatiite50.png,igneous,komatiite
train,igneous,130Komatiite.png,igneous,komatiite
train,igneous,28Komatiite.png,igneous,komatiite
train,igneous,45Komatiite.png,igneous,komatiite
train,igneous,153Komatiite.png,igneous,komatiite
train,igneous,17Komatiite.png,igneous,komatiite
train,igneous,228Komatiite.png,igneous,komatiite
train,igneous,69Komatiite.png,igneous,komatiite
train,igneous,Komatiite30.png,igneous,komatiite
train,igneous,48Komatiite.png,igneous,komatiite
train,igneous,Komatiite45.png,igneous,komatiite
train,igneous,205Komatiite.png,igneous,komatiite
train,igneous,62Komatiite.png,igneous,komatiite
train,igneous,Komatiite38.png,igneous,komatiite
train,igneous,50Komatiite.png,igneous,komatiite
train,igneous,113Komatiite.png,igneous,komatiite
